title,description,search
Malware - All Malware Attacks By Asset - Swimlane,,"| tstats `summariesonly` values(Malware_Attacks.action) as action,values(Malware_Attacks.signature) as signature,values(Malware_Attacks.dest) as dest,values(Malware_Attacks.user) as user,count from datamodel=Malware.Malware_Attacks where $constraints$ by _time span=$span$"
Malware - All Malware Attacks By Identity - Swimlane,,"| tstats `summariesonly` values(Malware_Attacks.action) as action,values(Malware_Attacks.signature) as signature,values(Malware_Attacks.dest) as dest,values(Malware_Attacks.user) as user,count from datamodel=Malware.Malware_Attacks where $constraints$ by _time span=$span$"
Malware - Average Infection Length,,"| makeresults | eval current_count=5, historical_count=5, delta=0"
Malware - Average Infection Length Over Time,,"index=endpoint_summary source=""Endpoint - Average Infection Length - Summary Gen"" | timechart minspan=1h avg(avg_dayDiff) as avg_dayDiff"
Malware - Clients By Product Version,,"| from inputlookup:malware_operations_tracker | stats count by product_version,vendor_product | sort 100 - count"
Malware - Clients By Signature Version,,"| from inputlookup:malware_operations_tracker | stats count by signature_version,vendor_product | sort 100 - count"
Malware - Clients Not Updating Signatures,,"| from inputlookup:malware_operations_tracker | rename time_signature_version as _time | eval dayDiff=round((now()-_time)/86400,2) | sort 100 + _time | table _time,dest,dest_nt_domain,product_version,signature_version,vendor_product,dayDiff"
Malware - Infected System Count,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Multiple Infections,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - New Infections,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - New Malware,,"| from inputlookup:malware_tracker | stats min(firstTime) as firstTime,dc(dest) by signature | eval _time=firstTime | `daysago(30)` | sort 100 - firstTime | `uitime(firstTime)` | fields firstTime,signature,dc(dest)"
Malware - Old Malware Defintions,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Oldest Infection,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Oldest Infections,,"| inputlookup append=T malware_tracker where `tracker_trp(lastTime,lastTime)` | eval days_active=floor((lastTime-firstTime)/86400 + 1) | `uitime(firstTime)` | `uitime(lastTime)` | sort 100 - days_active | fields firstTime,lastTime,signature,dest,days_active"
Malware - Percent Of Systems Infected,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Repeat Infections,,"| tstats `summariesonly` values(Malware_Attacks.action) as action,count from datamodel=Malware.Malware_Attacks where Malware_Attacks.action!=allowed by _time,Malware_Attacks.signature,Malware_Attacks.dest span=1d | `drop_dm_object_name(""Malware_Attacks"")` | stats values(action) as action,count as day_count by signature,dest | sort 100 - day_count"
Malware - Systems With Anti-Malware,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Top 10 Infected Domains,,"| tstats `summariesonly` dc(Malware_Attacks.dest) as dest_count from datamodel=Malware.Malware_Attacks by Malware_Attacks.dest_nt_domain | `drop_dm_object_name(""Malware_Attacks"")` | sort 10 - dest_count"
Malware - Top 10 Infected Systems,,"| tstats `summariesonly` dc(Malware_Attacks.signature) as signature_count from datamodel=Malware.Malware_Attacks by Malware_Attacks.dest | `drop_dm_object_name(""Malware_Attacks"")` | sort 10 - signature_count"
Malware - Top 10 Infections,,"| tstats `summariesonly` dc(Malware_Attacks.dest) as dest_count from datamodel=Malware.Malware_Attacks by Malware_Attacks.signature | `drop_dm_object_name(""Malware_Attacks"")` | sort 10 - dest_count"
Malware - Top Infected Domain,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Top Infected System,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Top Infection,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Total Infection Count,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Malware - Unique Infected Systems,,"| tstats `summariesonly` estdc(Malware_Attacks.dest) as estdc(dest) from datamodel=Malware.Malware_Attacks where Malware_Attacks.action=""allowed"""
Malware - Unique Infections,,"| tstats `summariesonly` estdc(Malware_Attacks.signature) as estdc(signature) from datamodel=Malware.Malware_Attacks where Malware_Attacks.action=""allowed"""
Malware - Unique Malware Count,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Manual Notable Event - Rule,,| noop
Modular Actions - Action Invocations,,"| makeresults | eval current_count=0, historical_count=0, delta=0"
Modular Actions - Average Duration,,"| makeresults | eval current_count=1, historical_count=1, delta=0"
Modular Actions - Distinct Action Names,,"| makeresults | eval current_count=0, historical_count=1, delta=-1"
Modular Actions - Distinct Search Names,,"| makeresults | eval current_count=0, historical_count=1, delta=-1"
Modular Actions - Distinct Searches,,"| makeresults | eval current_count=0, historical_count=1, delta=-1"
Modular Actions - Distinct Users,,"| makeresults | eval current_count=0, historical_count=1, delta=-1"
Network - Certificate Tracker - Lookup Gen,,"| tstats summariesonly=false min(_time) as firstTime,max(_time) as lastTime from datamodel=Certificates.All_Certificates where nodename=All_Certificates.SSL by All_Certificates.SSL.ssl_serial,All_Certificates.SSL.ssl_hash,All_Certificates.SSL.ssl_subject,All_Certificates.SSL.ssl_issuer | rename All_Certificates.SSL.ssl* as certificate* | inputlookup append=T certificate_tracker | stats min(firstTime),max(lastTime) by certificate_serial,certificate_hash,certificate_subject,certificate_issuer | rename certificate* as ssl* | extract cim_ssl_issuer_common_name,cim_ssl_issuer_email,cim_ssl_issuer_unit,cim_ssl_subject_common_name,cim_ssl_subject_email,cim_ssl_subject_unit | rename ssl* as certificate* | outputlookup override_if_empty=false certificate_tracker | stats count"
Network - Communication Rule Tracker - Lookup Gen,Maintains a list of Traffic rule values by device and vendor and the first and last time they were seen,"| tstats `summariesonly` count from datamodel=Network_Traffic.All_Traffic where All_Traffic.rule!=unknown by _time,All_Traffic.dvc,All_Traffic.rule,All_Traffic.vendor_product span=1d | `drop_dm_object_name(""All_Traffic"")` | convert timeformat=""%m"" ctime(_time) as month | convert timeformat=""%Y"" ctime(_time) as year| stats sum(count) as count by month,year,dvc,rule,vendor_product | eval _key=sha1(month.""|"".year.""|"".dvc.""|"".rule.""|"".vendor_product) | lookup communication_rule_tracker _key OUTPUTNEW count as lookup_count | eval count=(count+if(isnum(lookup_count), lookup_count, 0)), date=month.""-01-"".year | convert timeformat=""%m-%d-%Y"" mktime(date) as _time | `daysago(396)`| fields - _time,date,dayDiff,lookup_count | outputlookup append=T key_field=_key communication_rule_tracker | stats count"
Network - DDNS Activity Detected - Rule,"DDNS is often used by malicious players, we need to be on the lookout for this.","| from datamodel:Network_Resolution.DNS | search record_type=""A"" `Exclude_DNS_Server_src_ip` | eval list=""iana"" | `ut_parse(query,list)` | fields ut_domain,src | bucket _time span=5m  | stats count by ut_domain,src _time | lookup DDNS_lookup domain as ut_domain | search provider=*"
Network - Event Count By Signature Per Hour - Model Gen,,"| tstats `summariesonly` count as ids_attacks from datamodel=Intrusion_Detection.IDS_Attacks by _time,IDS_Attacks.signature span=1h | `drop_dm_object_name(""IDS_Attacks"")` | fit DensityFunction ids_attacks by signature partial_fit=true dist=norm into app:count_by_signature_1h"
Network - Excessive DNS Failures - Rule,Alerts when a host receives many DNS failures in a short span,"| tstats summariesonly=true count from datamodel=""Network_Resolution"".""DNS"" where ""DNS.reply_code""!=""No error"" AND ""DNS.reply_code""!=""NoError"" by ""DNS.src""  | rename ""DNS.src"" as ""src"" | where 'count'>100"
Network - Excessive DNS Queries - Rule,Alerts when a host starts sending excessive DNS queries,"| tstats summariesonly=true count from datamodel=""Network_Resolution"".""DNS"" where    ""DNS.message_type""=""QUERY"" by ""DNS.src"" | rename ""DNS.src"" as ""src"" | where 'count'>100"
Network - Excessive HTTP Failure Responses - Rule,Alerts when a host generates a lot of HTTP failures in a short span of time,"| tstats summariesonly=true count from datamodel=""Web"".""Web"" where    (""Web.status""=400 OR ""Web.status""=403 OR ""Web.status""=404 OR ""Web.status""=411 OR ""Web.status""=500 OR ""Web.status""=501) by ""Web.dest"" | rename ""Web.dest"" as ""dest"" | where 'count'>50"
Network - High Volume of Traffic from High or Critical Host - Rule,Alerts when a system of high or critical severity generates a high volume of outbound web activity. This may indicate that the system has been compromised.,"| tstats summariesonly=true sum(""Web.bytes_out"") as ""bytes_out"" from datamodel=""Web"".""Web"" where    ""Web.bytes_out"">0 AND (""Web.src_priority""=""high"" OR ""Web.src_priority""=""critical"") by ""Web.src"",""Web.dest"" | rename ""Web.src"" as ""src"",""Web.dest"" as ""dest"" | where 'bytes_out'>10485760"
Network - IDS Attack Tracker - Lookup Gen,Maintains a list of IDS attacks by vendor and the first and last time they were seen,"| tstats summariesonly=true min(""_time"") as ""firstTime"",max(""_time"") as ""lastTime"" from datamodel=""Intrusion_Detection"".""IDS_Attacks"" by ""IDS_Attacks.ids_type"",""IDS_Attacks.signature"",""IDS_Attacks.vendor_product"" | rename ""IDS_Attacks.ids_type"" as ""ids_type"",""IDS_Attacks.signature"" as ""signature"",""IDS_Attacks.vendor_product"" as ""vendor_product"" | eval _key=sha1('ids_type'.'signature'.'vendor_product') | lookup ""ids_attack_tracker"" ""_key"" OUTPUTNEW ""firstTime"" as ""lookup_firstTime"",""lastTime"" as ""lookup_lastTime"" | eval ""firstTime""=min('firstTime','lookup_firstTime'),""lastTime""=max('lastTime','lookup_lastTime') | fields - ""lookup_firstTime"",""lookup_lastTime"" | outputlookup append=T key_field=_key ""ids_attack_tracker"" | stats count"
Network - IDS Category Tracker - Lookup Gen,Maintains a list of IDS attack categories by vendor and the first and last time they were seen,"| tstats summariesonly=true min(""_time"") as ""firstTime"",max(""_time"") as ""lastTime"" from datamodel=""Intrusion_Detection"".""IDS_Attacks"" where ""IDS_Attacks.category""!=""unknown"" by ""IDS_Attacks.category"",""IDS_Attacks.vendor_product"" | rename ""IDS_Attacks.category"" as ""category"",""IDS_Attacks.vendor_product"" as ""vendor_product"" | inputlookup append=T ""ids_category_tracker"" | stats min(""firstTime"") as ""firstTime"",max(""lastTime"") as ""lastTime"" by ""category"",""vendor_product"" | outputlookup override_if_empty=false ""ids_category_tracker"" | stats count"
Network - Long Lived Connections,,"| makeresults | eval current_count=236, historical_count=269, delta=-33"
Network - Network Device Rebooted - Rule,Increases the risk score of network devices that have been rebooted.,"| tstats summariesonly=true count from datamodel=""Change"".""All_Changes"" where nodename=""All_Changes.Network_Changes.Device_Restarts"" by ""All_Changes.dvc"",""_time"" span=""1s"" | rename ""All_Changes.dvc"" as ""dvc"""
Network - Policy Or Configuration Change - Rule,Detects changes to policies of the network protection devices (such as firewall policy changes).,"| from datamodel:""Change"".""Network_Changes"" | stats max(""_time"") as ""lastTime"",latest(""_raw"") as ""orig_raw"",count by ""dvc"",""action"",""command"""
Network - Port Activity By Destination Port - Model Gen,,"| tstats `summariesonly` count as dest_port_traffic_count from datamodel=Network_Traffic.All_Traffic by All_Traffic.dest_port,_time span=1d | `drop_dm_object_name(""All_Traffic"")` | fit DensityFunction dest_port_traffic_count by dest_port partial_fit=true dist=norm into app:count_by_dest_port_1d"
Network - Port And Protocol Tracker - Lookup Gen,Maintains a list of allowed Traffic by unique transport protocol and destination port combination and the first and last time they were seen,"| tstats summariesonly=true min(""_time"") as ""firstTime"",max(""_time"") as ""lastTime"" from datamodel=""Network_Traffic"".""All_Traffic"" where ""All_Traffic.action""=""allowed"" by ""All_Traffic.transport"",""All_Traffic.dest_port"" | rename ""All_Traffic.transport"" as ""transport"",""All_Traffic.dest_port"" as ""dest_port"" | inputlookup append=T ""port_protocol_tracker"" | stats min(""firstTime"") as ""firstTime"",max(""lastTime"") as ""lastTime"" by ""transport"",""dest_port"" | outputlookup override_if_empty=false ""port_protocol_tracker"" | stats count"
Network - Ransomware Extensions Detected in Network Traffic - Rule,Alerts when any ransomware extension is detected in network traffic,"sourcetype=stream* file_name=* file_name src=$src$| rex field=file_name ""^\S+(?<extension>\.\S+)$"" | lookup ransomware_extensions_lookup Extensions AS extension | Search Name!=false | stats values(file_name) AS ""FilesWritten"" by _time,src,Name,extension"
Network - Substantial Increase in an Event - Rule,Alerts when a statistically significant increase in a particular intrusion event is observed.,"| tstats `summariesonly` count as ids_attacks,values(IDS_Attacks.tag) as tag from datamodel=Intrusion_Detection.IDS_Attacks by IDS_Attacks.signature | `drop_dm_object_name(""IDS_Attacks"")` | `mltk_apply_upper(""app:count_by_signature_1h"", ""high"", ""ids_attacks"")`"
Network - Substantial Increase in Port Activity (By Destination) - Rule,Alerts when a statistically significant increase in events on a given port is observed.,"| tstats `summariesonly` count as dest_port_traffic_count,values(All_Traffic.tag) as tag from datamodel=Network_Traffic.All_Traffic by All_Traffic.dest_port | `drop_dm_object_name(""All_Traffic"")` | `mltk_apply_upper(""app:count_by_dest_port_1d"", ""extreme"", ""dest_port_traffic_count"")`"
Network - Traffic Bytes Tracker - Lookup Gen,Maintains Traffic byte statistics,"| tstats `summariesonly` min(All_Traffic.bytes) as min_bytes,avg(All_Traffic.bytes) as mean_bytes,max(All_Traffic.bytes) as max_bytes,stdev(All_Traffic.bytes) as stdev,count as total_count from datamodel=Network_Traffic.All_Traffic where All_Traffic.bytes>0 | appendcols [| from inputlookup:standard_deviations | rename stdev as standard_deviation] | filldown | fillnull value=0 min_bytes,mean_bytes,max_bytes,stdev,total_count | `stdev_desired_result(standard_deviation,mean_bytes,""gt_bytes"")` | `stdev_desired_result(-standard_deviation,mean_bytes,""lt_bytes"")` | eval search=case(gt_bytes>0 AND lt_bytes>0, ""(All_Traffic.bytes>"".floor(gt_bytes)."" OR All_Traffic.bytes<"".ceil(lt_bytes)."")"",gt_bytes>0 AND lt_bytes<=0,""All_Traffic.bytes>"".floor(gt_bytes),gt_bytes<=0 AND lt_bytes>0,""All_Traffic.bytes<"".ceil(lt_bytes),gt_bytes<=0 AND lt_bytes<=0,""All_Traffic.bytes=-1"") | rename standard_deviation as Z | rename total as total_count | fields min_bytes,mean_bytes,max_bytes,stdev,total_count,Z,search | `round(mean_bytes)` | `round(stdev)` | outputlookup traffic_bytes_tracker | stats count"
